protocol_version,packet_version,reviewer_id,reviewer_role,wave_id,sequence_in_wave,claim_id,claim_kind,canonical_section,priority,contexts,evidence_status,publication_state,privacy_scope,required_signals,content_key,source_block_ref,source_section_title,source_excerpt,external_evidence,internal_evidence,review_reason,decision,construct_fit_rating_1_4,evidence_fit_rating_1_4,inference_scope_rating_1_4,language_safety_rating_1_4,risk_flags,required_revision,rationale,reviewer_confidence,conflict_of_interest
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,psychometrics,W3,28,ENAKQ.work.voice,observable_response,work,high,work,HOLD,research_only,comparison_safe,domain_scores;relationship_context,trait-map.enakq.work.voice,ENAKQ-P11-02,일하고 공부할 때,"회의나 협업에서 E가 나타나면 질문이나 의견을 먼저 꺼내고, 대화에 참여할 계기를 만들 수 있어요. 논의가 멈췄을 때 지금 결정할 항목을 묻거나, 아직 말하지 않은 사람에게 의견을 청할 수도 있어요. 이는 표현 시작의 후보 행동이지 리더십, 발표 능력, 설득력, 지위가 높다는 뜻은 아니에요. 말을 먼저 꺼내는 것이 늘 좋은 결과를 만드는 것도 아니에요. 정보를 충분히 듣기 전에 방향을 제시하면 다른 사람의 검토가 줄어들 수 있고, 회의에서 말할 기회가 이미 고르게 배분되어 있다면 기다리는 편이 더 적절할 수 있어요. 반대로 먼저 말하지 않아도 문서로 정확한 의견을 남기거나 질문을 준비하는 사람은 충분히 기여할 수 있어요. 본인의 E를 활용하려면 발언량보다 목적을 확인할 수 있어요. 논의를 여는 질문이 필요한지, 결정에 필요한 정보가 빠졌는지, 다른 구성원이 말할 공간이 있는지 살펴봐요. 팀도 즉석 발언만 참여로 평가하지 않고 사전 문서, 채팅, 회의 뒤 의견처럼 여러 참여 경로를 제공할 수 있어요.",E 정의+trait activation 간접,ENAKQ Part 4 claim mapping,"필수 측정 입력, 근거 적합성, 점수로부터의 추론 범위를 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,psychometrics,W3,29,ENAKQ.evidence.adjacent_construct,evidence_statement,limitations_and_evidence,standard,general,NUANG_MAPPED_PROVISIONAL,research_only,public_safe,,trait-map.enakq.evidence.adjacent_construct,ENAKQ-P15-01,근거와 아직 모르는 것,"뉴앙은 Big Five와 그 세부 성향, 성향 상태와 상황, 관계의 두 사람 자료, 감정 경험과 표현을 구분한 연구를 참고했어요. 이 연구들은 넓은 성격 영역을 나누는 방법과 무엇을 함께 보아야 하는지 알려 줘요. 그러나 ENAKQ라는 다섯 글자, 한국어 문항, 역할명, 관계별 문장 자체를 검증한 연구는 아직 없어요. 외부 척도와 비슷한 개념을 참고했다는 사실은 뉴앙 검사가 정확하다는 인증이 아니에요. E·N·K·Q는 인접한 Big Five 연구를 참고했지만 뉴앙의 세부 범위와 문항이 다르고, A는 Agreeableness 전체보다 훨씬 좁은 관계 주의 방향이에요. 외부 연구의 효과 크기와 규준을 뉴앙 점수나 확률로 옮기지 않아요. 각 문장은 세 단계를 통과해야 해요. 외부 연구가 넓은 구성개념과 경계를 지지하는지, 뉴앙 문항과 점수가 그 의미를 실제로 측정하는지, 사용자가 문장을 의도대로 이해하고 유용하게 쓰는지 확인해야 해요. 한 단계만 통과한 문장을 과학적으로 증명된 성향으로 보여주지 않아요.",BFI2/BFAS/IPC+내부 정의,ENAKQ Part 5 claim mapping,"필수 측정 입력, 근거 적합성, 점수로부터의 추론 범위를 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,psychometrics,W3,30,ENAKQ.evidence.boundary,evidence_statement,limitations_and_evidence,standard,general,NUANG_MAPPED_PROVISIONAL,research_only,public_safe,,trait-map.enakq.evidence.boundary,ENAKQ-P15-04,근거와 아직 모르는 것,"검사 결과에는 측정 오차와 시간에 따른 변동이 있어요. 한 번의 결과가 사람의 고정된 본질은 아니며, 점수가 경계에 가까우면 두 방향이 비슷하다는 정보를 함께 보여줘야 해요. 추가 질문은 정확성을 보완할 수 있지만 어떤 경우에도 완전한 확실성을 보장하지 않아요. 같은 ENAKQ 안에서도 세부 성향 점수, 처음 드는 생각과 실제 나타나는 반응, 상황 경험이 다를 수 있어요. 대표 지도는 가능한 경향의 범위를 제공하고, 개인 리포트는 실제로 측정하고 공개가 허용된 정보만으로 범위를 좁혀야 해요. 비어 있는 정보를 역할명과 인기 유형 서사로 채우지 않아요. 문항·채점·경계·문구가 바뀌면 버전과 변경 이유를 남겨야 해요. 과거 결과를 새 기준으로 몰래 다시 해석하지 않고, 중요한 변경이 있으면 사용자에게 다시 검사할지 선택하게 해요. 연구에서 지지되지 않은 claim은 보류하거나 제거하고, 보기 좋은 문장을 지키기 위해 근거 기준을 낮추지 않아요.",facet/process 계약,ENAKQ Part 5 claim mapping,"필수 측정 입력, 근거 적합성, 점수로부터의 추론 범위를 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,psychometrics,W3,31,ENAKQ.evidence.content_validity,evidence_statement,limitations_and_evidence,standard,general,EXTERNAL_SUPPORTED_METHOD,review_candidate,public_safe,,trait-map.enakq.evidence.content_validity,ENAKQ-P15-02,근거와 아직 모르는 것,"가장 먼저 문항의 관련성·빠진 내용·이해 가능성을 확인해야 해요. 측정 방법론에서는 이를 각각 관련성, 포괄성, 이해 가능성으로 다루며 대상 사용자의 참여를 중요하게 봐요. 뉴앙도 연구자 검토만으로 끝내지 않고 사용자가 질문을 어떻게 이해하고 답을 고르는지 인지 인터뷰해야 해요. 그다음에는 다섯 영역과 세부 성향의 구조, 반복 측정의 안정성, 관련된 구성개념과의 수렴, 다른 능력·상태와의 구분을 확인해야 해요. 성별·연령·관계·직업 집단에서 같은 점수가 같은 의미인지도 살펴야 해요. 가운데에 가까운 점수와 세부 성향이 갈리는 결과를 억지로 한 글자로 선명하게 만들지 않아요. 관계·업무·지원 문장은 별도의 준거가 필요해요. 자기일치도가 높다는 이유만으로 실제 행동과 유용성이 확인된 것은 아니에요. 반복되는 상황 자료, 가능한 경우 상대 자료, 실제 선택과 결과를 함께 검토해야 해요. 인과 효과나 미래 예측을 말하려면 그 목적에 맞는 추가 설계가 필요해요.",CONTENT-VALIDITY-2018,ENAKQ Part 5 claim mapping,"필수 측정 입력, 근거 적합성, 점수로부터의 추론 범위를 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,psychometrics,W3,32,ENAKQ.evidence.final_boundary,evidence_statement,limitations_and_evidence,standard,general,EVIDENCE_DOCUMENTED,review_candidate,public_safe,,trait-map.enakq.evidence.final_boundary,ENAKQ-P15-06,근거와 아직 모르는 것,"사용자는 모든 논문을 읽지 않아도 근거 수준을 알 수 있어야 해요. 각 설명에는 외부 연구가 지지하는 경계, 뉴앙에서 아직 검증 중인 해석, 현재 데이터로 말할 수 없는 내용을 쉬운 말로 나누어 보여줘요. 자세히 보고 싶은 사람은 연구 제목, DOI나 공식 페이지, 표본과 핵심 제한을 확인할 수 있어야 해요. 성향지도는 완성 뒤 멈추는 백과사전이 아니에요. 새 문항 자료, 사용자 인지 인터뷰, 반복 행동 자료, 외부 연구가 쌓이면 claim별 상태와 문구를 업데이트해야 해요. 무엇이 바뀌었는지 공개하고, 전문가 검토와 사용자 검토를 실제로 받기 전에는 승인받았다고 표시하지 않아요. 현재 ENAKQ 지도에서 가장 확실한 것은 다섯 자리가 묻는 범위와 말하면 안 되는 경계예요. 가장 불확실한 것은 다섯 글자의 통합 역할, 관계·업무의 구체 행동, 조합 효과, 개인별 지원과 성장 방법이에요. 이 차이를 솔직하게 보여주는 것이 서비스를 부족해 보이게 하는 일이 아니라, 사용자가 결과를 안전하고 정확하게 활용하게 만드는 신뢰의 기준이에요.",전체 원장 종합,ENAKQ Part 5 claim mapping,"필수 측정 입력, 근거 적합성, 점수로부터의 추론 범위를 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,psychometrics,W3,33,ENAKQ.evidence.nonvalidation,evidence_statement,limitations_and_evidence,standard,general,EXTERNAL_SUPPORTED_BOUNDARY,review_candidate,public_safe,,trait-map.enakq.evidence.nonvalidation,ENAKQ-P15-01,근거와 아직 모르는 것,"뉴앙은 Big Five와 그 세부 성향, 성향 상태와 상황, 관계의 두 사람 자료, 감정 경험과 표현을 구분한 연구를 참고했어요. 이 연구들은 넓은 성격 영역을 나누는 방법과 무엇을 함께 보아야 하는지 알려 줘요. 그러나 ENAKQ라는 다섯 글자, 한국어 문항, 역할명, 관계별 문장 자체를 검증한 연구는 아직 없어요. 외부 척도와 비슷한 개념을 참고했다는 사실은 뉴앙 검사가 정확하다는 인증이 아니에요. E·N·K·Q는 인접한 Big Five 연구를 참고했지만 뉴앙의 세부 범위와 문항이 다르고, A는 Agreeableness 전체보다 훨씬 좁은 관계 주의 방향이에요. 외부 연구의 효과 크기와 규준을 뉴앙 점수나 확률로 옮기지 않아요. 각 문장은 세 단계를 통과해야 해요. 외부 연구가 넓은 구성개념과 경계를 지지하는지, 뉴앙 문항과 점수가 그 의미를 실제로 측정하는지, 사용자가 문장을 의도대로 이해하고 유용하게 쓰는지 확인해야 해요. 한 단계만 통과한 문장을 과학적으로 증명된 성향으로 보여주지 않아요.",TEST-STANDARDS,ENAKQ Part 5 claim mapping,"필수 측정 입력, 근거 적합성, 점수로부터의 추론 범위를 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,psychometrics,W3,34,ENAKQ.evidence.scope,evidence_statement,limitations_and_evidence,standard,general,EVIDENCE_DOCUMENTED,review_candidate,public_safe,,trait-map.enakq.evidence.scope,ENAKQ-P15-01,근거와 아직 모르는 것,"뉴앙은 Big Five와 그 세부 성향, 성향 상태와 상황, 관계의 두 사람 자료, 감정 경험과 표현을 구분한 연구를 참고했어요. 이 연구들은 넓은 성격 영역을 나누는 방법과 무엇을 함께 보아야 하는지 알려 줘요. 그러나 ENAKQ라는 다섯 글자, 한국어 문항, 역할명, 관계별 문장 자체를 검증한 연구는 아직 없어요. 외부 척도와 비슷한 개념을 참고했다는 사실은 뉴앙 검사가 정확하다는 인증이 아니에요. E·N·K·Q는 인접한 Big Five 연구를 참고했지만 뉴앙의 세부 범위와 문항이 다르고, A는 Agreeableness 전체보다 훨씬 좁은 관계 주의 방향이에요. 외부 연구의 효과 크기와 규준을 뉴앙 점수나 확률로 옮기지 않아요. 각 문장은 세 단계를 통과해야 해요. 외부 연구가 넓은 구성개념과 경계를 지지하는지, 뉴앙 문항과 점수가 그 의미를 실제로 측정하는지, 사용자가 문장을 의도대로 이해하고 유용하게 쓰는지 확인해야 해요. 한 단계만 통과한 문장을 과학적으로 증명된 성향으로 보여주지 않아요.",Part 1–5 근거 원장,ENAKQ Part 5 claim mapping,"필수 측정 입력, 근거 적합성, 점수로부터의 추론 범위를 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,psychometrics,W3,35,ENAKQ.evidence.structure,evidence_statement,limitations_and_evidence,standard,general,DESIGN_APPROVED_NOT_EXECUTED,research_only,public_safe,,trait-map.enakq.evidence.structure,ENAKQ-P15-02,근거와 아직 모르는 것,"가장 먼저 문항의 관련성·빠진 내용·이해 가능성을 확인해야 해요. 측정 방법론에서는 이를 각각 관련성, 포괄성, 이해 가능성으로 다루며 대상 사용자의 참여를 중요하게 봐요. 뉴앙도 연구자 검토만으로 끝내지 않고 사용자가 질문을 어떻게 이해하고 답을 고르는지 인지 인터뷰해야 해요. 그다음에는 다섯 영역과 세부 성향의 구조, 반복 측정의 안정성, 관련된 구성개념과의 수렴, 다른 능력·상태와의 구분을 확인해야 해요. 성별·연령·관계·직업 집단에서 같은 점수가 같은 의미인지도 살펴야 해요. 가운데에 가까운 점수와 세부 성향이 갈리는 결과를 억지로 한 글자로 선명하게 만들지 않아요. 관계·업무·지원 문장은 별도의 준거가 필요해요. 자기일치도가 높다는 이유만으로 실제 행동과 유용성이 확인된 것은 아니에요. 반복되는 상황 자료, 가능한 경우 상대 자료, 실제 선택과 결과를 함께 검토해야 해요. 인과 효과나 미래 예측을 말하려면 그 목적에 맞는 추가 설계가 필요해요.",TEST-STANDARDS+내부 계획,ENAKQ Part 5 claim mapping,"필수 측정 입력, 근거 적합성, 점수로부터의 추론 범위를 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,psychometrics,W3,36,ENAKQ.evidence.translation,evidence_statement,limitations_and_evidence,standard,general,EXTERNAL_SUPPORTED_METHOD,review_candidate,public_safe,,trait-map.enakq.evidence.translation,ENAKQ-P15-03,근거와 아직 모르는 것,"영어 문항을 자연스럽게 번역하는 것만으로 한국어 검사가 완성되지 않아요. 국제 검사 적응 지침은 번역 전 조건부터 문항 개발, 경험적 확인, 시행, 점수 해석, 문서화까지 문화와 언어의 등가성을 검토하도록 안내해요. 뉴앙은 직역보다 한국어 장면에서 같은 의미로 이해되는지를 확인해야 해요. 연락, 가족 역할, 감정 표현, 회의 발언처럼 문화와 세대에 따라 기대가 다른 행동은 특히 조심해야 해요. 한 연령대와 한 생활방식에서 만든 규칙을 모두에게 적용하지 않고, 다양한 가족·관계·직업·지역 사용자가 문장을 어떻게 받아들이는지 확인해야 해요. 번역된 원척도 결과도 한국 사용자 규준으로 바로 사용할 수 없어요. 현재 뉴앙에는 운영에 사용할 공식 백분위 규준이 없어요. 사용자가 전체 이용자 중 상위 몇 퍼센트인지, 특정 코드가 얼마나 드문지 표본이 대표성을 갖기 전에는 보여주지 않아요. 앱 이용자 표본은 가입 경로와 관심 때문에 전체 인구와 다를 수 있으므로 이용자 비율을 한국인의 성향 분포라고 부르지 않아요.",TEST-ADAPTATION-ITC,ENAKQ Part 5 claim mapping,"필수 측정 입력, 근거 적합성, 점수로부터의 추론 범위를 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,psychometrics,W3,37,ENAKQ.evidence.uncertainty,evidence_statement,limitations_and_evidence,standard,general,DESIGN_APPROVED_NOT_EXECUTED,research_only,public_safe,,trait-map.enakq.evidence.uncertainty,ENAKQ-P15-04,근거와 아직 모르는 것,"검사 결과에는 측정 오차와 시간에 따른 변동이 있어요. 한 번의 결과가 사람의 고정된 본질은 아니며, 점수가 경계에 가까우면 두 방향이 비슷하다는 정보를 함께 보여줘야 해요. 추가 질문은 정확성을 보완할 수 있지만 어떤 경우에도 완전한 확실성을 보장하지 않아요. 같은 ENAKQ 안에서도 세부 성향 점수, 처음 드는 생각과 실제 나타나는 반응, 상황 경험이 다를 수 있어요. 대표 지도는 가능한 경향의 범위를 제공하고, 개인 리포트는 실제로 측정하고 공개가 허용된 정보만으로 범위를 좁혀야 해요. 비어 있는 정보를 역할명과 인기 유형 서사로 채우지 않아요. 문항·채점·경계·문구가 바뀌면 버전과 변경 이유를 남겨야 해요. 과거 결과를 새 기준으로 몰래 다시 해석하지 않고, 중요한 변경이 있으면 사용자에게 다시 검사할지 선택하게 해요. 연구에서 지지되지 않은 claim은 보류하거나 제거하고, 보기 좋은 문장을 지키기 위해 근거 기준을 낮추지 않아요.",측정 표준+scoring boundary,ENAKQ Part 5 claim mapping,"필수 측정 입력, 근거 적합성, 점수로부터의 추론 범위를 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,psychometrics,W3,38,ENAKQ.evidence.update,evidence_statement,limitations_and_evidence,standard,general,DESIGN_APPROVED_NOT_EXECUTED,research_only,public_safe,,trait-map.enakq.evidence.update,ENAKQ-P15-06,근거와 아직 모르는 것,"사용자는 모든 논문을 읽지 않아도 근거 수준을 알 수 있어야 해요. 각 설명에는 외부 연구가 지지하는 경계, 뉴앙에서 아직 검증 중인 해석, 현재 데이터로 말할 수 없는 내용을 쉬운 말로 나누어 보여줘요. 자세히 보고 싶은 사람은 연구 제목, DOI나 공식 페이지, 표본과 핵심 제한을 확인할 수 있어야 해요. 성향지도는 완성 뒤 멈추는 백과사전이 아니에요. 새 문항 자료, 사용자 인지 인터뷰, 반복 행동 자료, 외부 연구가 쌓이면 claim별 상태와 문구를 업데이트해야 해요. 무엇이 바뀌었는지 공개하고, 전문가 검토와 사용자 검토를 실제로 받기 전에는 승인받았다고 표시하지 않아요. 현재 ENAKQ 지도에서 가장 확실한 것은 다섯 자리가 묻는 범위와 말하면 안 되는 경계예요. 가장 불확실한 것은 다섯 글자의 통합 역할, 관계·업무의 구체 행동, 조합 효과, 개인별 지원과 성장 방법이에요. 이 차이를 솔직하게 보여주는 것이 서비스를 부족해 보이게 하는 일이 아니라, 사용자가 결과를 안전하고 정확하게 활용하게 만드는 신뢰의 기준이에요.",근거·버전 계약,ENAKQ Part 5 claim mapping,"필수 측정 입력, 근거 적합성, 점수로부터의 추론 범위를 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,psychometrics,W3,39,ENAKQ.evidence.validation_plan,evidence_statement,limitations_and_evidence,standard,general,DESIGN_APPROVED_NOT_EXECUTED,research_only,public_safe,,trait-map.enakq.evidence.validation_plan,ENAKQ-P15-02,근거와 아직 모르는 것,"가장 먼저 문항의 관련성·빠진 내용·이해 가능성을 확인해야 해요. 측정 방법론에서는 이를 각각 관련성, 포괄성, 이해 가능성으로 다루며 대상 사용자의 참여를 중요하게 봐요. 뉴앙도 연구자 검토만으로 끝내지 않고 사용자가 질문을 어떻게 이해하고 답을 고르는지 인지 인터뷰해야 해요. 그다음에는 다섯 영역과 세부 성향의 구조, 반복 측정의 안정성, 관련된 구성개념과의 수렴, 다른 능력·상태와의 구분을 확인해야 해요. 성별·연령·관계·직업 집단에서 같은 점수가 같은 의미인지도 살펴야 해요. 가운데에 가까운 점수와 세부 성향이 갈리는 결과를 억지로 한 글자로 선명하게 만들지 않아요. 관계·업무·지원 문장은 별도의 준거가 필요해요. 자기일치도가 높다는 이유만으로 실제 행동과 유용성이 확인된 것은 아니에요. 반복되는 상황 자료, 가능한 경우 상대 자료, 실제 선택과 결과를 함께 검토해야 해요. 인과 효과나 미래 예측을 말하려면 그 목적에 맞는 추가 설계가 필요해요.",TEST-STANDARDS+프로토콜,ENAKQ Part 5 claim mapping,"필수 측정 입력, 근거 적합성, 점수로부터의 추론 범위를 검토",,,,,,,,,,
