protocol_version,packet_version,reviewer_id,reviewer_role,wave_id,sequence_in_wave,claim_id,claim_kind,canonical_section,priority,contexts,evidence_status,publication_state,privacy_scope,required_signals,content_key,source_block_ref,source_section_title,source_excerpt,external_evidence,internal_evidence,review_reason,decision,construct_fit_rating_1_4,evidence_fit_rating_1_4,inference_scope_rating_1_4,language_safety_rating_1_4,risk_flags,required_revision,rationale,reviewer_confidence,conflict_of_interest
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W1,27,ENAKQ.crush.fact_check,growth_practice,person_of_interest,high,person_of_interest,COGNITIVE_REVIEW_REQUIRED,research_only,comparison_safe,domain_scores;relationship_context,trait-map.enakq.crush.fact_check,ENAKQ-P10-03,마음 가는 사람을 알아갈 때,"상대의 반응이 분명하지 않을 때 N은 한 장면의 앞뒤와 여러 이유를 떠올리는 쪽으로 나타날 수 있어요. 짧은 답장이 바쁜 하루 때문인지, 대화를 끝내고 싶은 것인지, 어떤 답을 할지 고민하는 것인지 여러 가능성을 생각할 수 있어요. 가능성을 넓히는 것 자체는 상대의 마음을 정확히 읽는 능력도, 근거 없이 상상하는 문제도 아니에요. A로 상대 마음이 신경 쓰이고 Q로 좋지 않은 가능성에 걱정이 빨리 커지면, 여러 설명 중 관계가 멀어지는 이야기에 오래 머물 수 있다는 가설을 세울 수 있어요. 하지만 N·A·Q 조합의 증분 효과는 아직 뉴앙 자료로 검증되지 않았어요. 상대 행동을 많이 생각했다는 사실만으로 과잉 해석, 집착, 질투, 애착 불안이라고 이름 붙이지 않아요. 생각이 커질 때에는 세 줄로 나누어 볼 수 있어요. 직접 본 사실은 무엇인지, 그 사실에서 내가 떠올린 설명은 무엇인지, 상대에게 아직 묻지 않은 부분은 무엇인지 적어 보는 방식이에요. 예를 들어 어제 보낸 메시지에 아직 답이 없다는 사실이고, 마음이 멀어졌다는 가능한 설명 중 하나예요. 이 구분은 걱정을 무시하지 않으면서 확인할 질문을 분명하게 해요.",제품 자기관찰 가설,ENAKQ Part 4 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W1,28,ENAKQ.crush.prompt,conversation_prompt,person_of_interest,high,person_of_interest,COGNITIVE_REVIEW_REQUIRED,research_only,comparison_safe,domain_scores;relationship_context,trait-map.enakq.crush.prompt,ENAKQ-P10-05,마음 가는 사람을 알아갈 때,"연락의 편한 속도는 코드로 정하지 않아요. 하루에 몇 번 연락해야 관심이 있는지, 얼마 만에 답해야 예의인지 모든 관계에 적용할 기준은 없어요. 일과 수면 시간, 알림 습관, 글과 통화 중 편한 방식, 아직 관계가 가까워진 정도가 모두 달라요. 자주 연락하는 것과 서로 편한 연락을 하는 것도 같은 뜻이 아니에요. 연락을 시작하는 사람이 늘 한쪽이라면 횟수만으로 마음의 크기를 비교하기보다 패턴을 직접 확인할 수 있어요. 상대는 먼저 연락하는 것을 어려워하지만 대화에는 기쁘게 참여할 수 있고, 반대로 답은 친절해도 새로운 만남을 원하지 않을 수 있어요. 한 가지 신호를 전체 관계의 뜻으로 바꾸지 않고, 여러 번의 실제 행동과 상대가 말한 의사를 함께 봐야 해요. 확인이 필요할 때에는 시험하거나 떠보는 행동보다 자신의 바람을 짧게 말할 수 있어요. 나는 다음에 또 만나고 싶은데 너는 어때?, 연락을 이어가도 편한지 궁금해처럼 묻는 방식이에요. 답을 재촉하거나 애매한 답을 동의로 바꾸지 않아요. 상대의 말과 경계를 존중하는 일은 성향의 문제가 아니라 모든 관계에 필요한 안전 기준이에요.",제품 대화 가설,ENAKQ Part 4 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W1,29,ENAKQ.crush.reciprocity,observable_response,person_of_interest,high,person_of_interest,HOLD,research_only,comparison_safe,domain_scores;relationship_context,trait-map.enakq.crush.reciprocity,ENAKQ-P10-05,마음 가는 사람을 알아갈 때,"연락의 편한 속도는 코드로 정하지 않아요. 하루에 몇 번 연락해야 관심이 있는지, 얼마 만에 답해야 예의인지 모든 관계에 적용할 기준은 없어요. 일과 수면 시간, 알림 습관, 글과 통화 중 편한 방식, 아직 관계가 가까워진 정도가 모두 달라요. 자주 연락하는 것과 서로 편한 연락을 하는 것도 같은 뜻이 아니에요. 연락을 시작하는 사람이 늘 한쪽이라면 횟수만으로 마음의 크기를 비교하기보다 패턴을 직접 확인할 수 있어요. 상대는 먼저 연락하는 것을 어려워하지만 대화에는 기쁘게 참여할 수 있고, 반대로 답은 친절해도 새로운 만남을 원하지 않을 수 있어요. 한 가지 신호를 전체 관계의 뜻으로 바꾸지 않고, 여러 번의 실제 행동과 상대가 말한 의사를 함께 봐야 해요. 확인이 필요할 때에는 시험하거나 떠보는 행동보다 자신의 바람을 짧게 말할 수 있어요. 나는 다음에 또 만나고 싶은데 너는 어때?, 연락을 이어가도 편한지 궁금해처럼 묻는 방식이에요. 답을 재촉하거나 애매한 답을 동의로 바꾸지 않아요. 상대의 말과 경계를 존중하는 일은 성향의 문제가 아니라 모든 관계에 필요한 안전 기준이에요.",dyadic 방법론+제품 가설,ENAKQ Part 4 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W1,30,ENAKQ.crush.self_check,growth_practice,person_of_interest,high,person_of_interest,COGNITIVE_REVIEW_REQUIRED,research_only,comparison_safe,domain_scores;relationship_context,trait-map.enakq.crush.self_check,ENAKQ-P10-07,마음 가는 사람을 알아갈 때,"상대를 알고 싶은 마음이 커도 공개하지 않은 검사 결과와 개인 정보까지 알 권리가 생기지는 않아요. 상대가 공유한 대표 코드와 공개에 동의한 세부 성향만 볼 수 있어야 해요. 게시물, 접속 시간, 팔로우 관계를 모아 상대의 속마음이나 호감 여부를 추정하는 기능도 제공하지 않아요. 마음 가는 사람을 알아갈 때에는 네 가지를 돌아볼 수 있어요. 내가 직접 본 행동과 추측을 나누었는지, 연락과 만남에 상대가 선택할 여지가 있는지, 나도 원하는 속도와 경계를 말했는지, 답이 없거나 거절됐을 때 그 선택을 존중할 수 있는지 살펴봐요. 이는 좋은 답을 내야 사랑받는다는 시험이 아니라 자신의 다음 행동을 안전하게 고르는 질문이에요. 불확실함 때문에 잠을 거의 못 자거나 일상이 오래 무너지거나, 확인 행동을 멈추기 어렵거나, 상대가 위협과 통제를 하는 상황은 성향 가이드로 해결하지 않아요. 앱은 ENAKQ 설명 대신 믿을 수 있는 사람과 전문 지원, 필요한 안전 자원으로 연결해야 해요. 호감 관계를 이어갈지 멈출지는 코드가 아니라 본인의 선택과 실제 관계 경험으로 결정해요.",제품 자기관찰 가설,ENAKQ Part 4 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W1,31,ENAKQ.crush.uncertainty,inner_thought,person_of_interest,high,person_of_interest,HOLD,research_only,comparison_safe,domain_scores;relationship_context,trait-map.enakq.crush.uncertainty,ENAKQ-P10-01,마음 가는 사람을 알아갈 때,"마음이 가는 사람을 알아가는 시기에는 아직 확인되지 않은 부분이 많아요. 상대도 나에게 관심이 있는지, 연락을 어느 정도 편하게 느끼는지, 다음 만남을 원하는지 분명하지 않을 수 있어요. 같은 답장과 표정도 기대하는 마음, 최근 경험, 관계의 단계에 따라 다르게 받아들이기 쉬워요. 이때 생기는 불확실함은 ENAKQ만의 특징이 아니에요. ENAKQ의 다섯 자리는 이런 시기에 무엇이 조금 더 눈에 들어올 수 있는지 살펴보는 단서예요. 사람과 연결되고 싶은 E, 여러 가능성을 펼치는 N, 상대 마음에 주의가 가는 A, 시작한 관계를 이어가려는 K, 좋지 않은 가능성에 걱정이 빨리 커질 수 있는 Q가 각각 나타날 수 있어요. 다섯 방향이 언제나 함께 움직이거나 호감이 생기면 더 강해진다고 단정하지 않아요. 관계를 아직 정하지 않은 단계에서는 애착 유형, 연애 방식, 관계에 대한 확신을 코드로 붙이지 않아요. 먼저 연락하지 못했다고 내향적이거나 관심이 적은 것도 아니고, 답을 기다리며 걱정했다고 관계 불안을 가진 것도 아니에요. 호감의 크기, 거절 경험, 상대와의 권력 차이, 안전, 주변에 관계가 알려질 가능성처럼 코드 밖의 조건을 먼저 봐야 해요.",RELATIONAL-UNCERTAINTY 간접,ENAKQ Part 4 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W1,32,ENAKQ.daily.rest,support_preference,daily_life,high,general,HOLD,research_only,comparison_safe,domain_scores;recovery_preference,trait-map.enakq.daily.rest,ENAKQ-P6-06,일상의 선택과 회복,"회복 방식은 E와 Q만으로 정할 수 없어요. 사람들과 이야기하며 마음이 정리되는 날도 있고, 좋아하는 사람과 함께 있었어도 혼자 쉬어야 하는 날도 있어요. 새로운 콘텐츠를 보며 관심을 돌리는 것이 편할 수도 있고, 익숙한 활동과 정리된 일정으로 돌아가는 것이 편할 수도 있어요. 같은 사람에게도 부담의 원인과 크기에 따라 필요한 회복이 달라져요. E가 사람 사이에서 에너지가 움직이는 방향이라고 해서 모든 휴식을 약속과 대화로 채울 필요는 없어요. Q가 걱정이 빠르게 커지는 방향이라고 해서 조용히 쉬는 것이 언제나 정답도 아니에요. 회복은 코드의 좋은 사용법을 따르는 일이 아니라, 지금의 몸과 마음에 필요한 자극과 여백을 확인하는 일이에요. 뉴앙이 개인 회복 안내를 제공하려면 사용자가 실제로 도움이 되었다고 보고한 방법, 부담이 생긴 상황, 회복까지 걸린 시간과 선호를 별도로 모아야 해요. 그 자료가 없으면 사람을 만나면 회복해요, 계획을 세우면 안정돼요처럼 공통 처방을 제공하지 않아요. 대신 지금은 이야기하기, 혼자 정리하기, 사실 확인하기, 작은 다음 단계 정하기 중 무엇이 편한가요?처럼 선택지를 확인할 수 있어요.",직접 공통 근거 없음,ENAKQ Part 2 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W1,33,ENAKQ.daily.self_check,growth_practice,daily_life,high,general,COGNITIVE_REVIEW_REQUIRED,research_only,comparison_safe,domain_scores,trait-map.enakq.daily.self_check,ENAKQ-P6-07,일상의 선택과 회복,"일상에서 ENAKQ를 확인할 때에는 하루의 인상보다 반복되는 장면을 살펴보세요. 사람들과 함께한 뒤 에너지가 어떻게 달라졌는지, 새로운 가능성을 찾는 과정이 즐거웠는지 부담이었는지, 상대 마음에 대한 관심이 실제 확인으로 이어졌는지 추측에 머물렀는지, 계획을 이어가는 데 어떤 조건이 필요했는지, 걱정이 올라온 뒤 어떤 반응과 지원이 편했는지를 나누어 볼 수 있어요. 한 주 동안 모든 글자가 선명하게 보이지 않아도 괜찮아요. 사람을 만날 일이 적었다면 E를 확인할 장면이 적었을 수 있고, 익숙한 일만 반복했다면 N의 탐색이 드러날 기회가 적었을 수 있어요. 상황이 해당 성향을 꺼낼 기회를 주지 않았는데 행동이 없었다고 해서 글자가 틀렸다고 판단하지 않아요. 반대로 어떤 행동이 자주 보였다고 성향 때문이라고 바로 결론 내리지 않아요. 역할상 먼저 말해야 했는지, 마감 때문에 계획을 지켰는지, 관계의 불확실성 때문에 걱정이 커졌는지 함께 살펴봐야 해요. 성향과 상황을 나누어 보는 습관은 코드를 약하게 만드는 것이 아니라, 자신의 반복되는 모습을 더 정확히 이해하게 도와줘요. ENAKQ는 일상을 평가하는 점수표가 아니에요. 사람을 많이 만난 날, 새로운 생각을 낸 날, 계획을 지킨 날을 좋은 날로 표시하지 않아요. 조용히 쉬고, 확인된 방법을 고르고, 상대보다 해야 할 문제에 집중하고, 바뀐 상황에 맞춰 계획을 내려놓고, 걱정이 크지 않게 반응한 날도 모두 자연스러운 모습이에요. 다섯 글자는 양쪽 선택 중 현재 더 가까운 방향을 기억하게 하고, 실제 삶에서는 상황에 맞게 양쪽을 사용할 수 있도록 돕는 언어예요.",상태 연구+제품 자기관찰 가설,ENAKQ Part 2 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W1,34,ENAKQ.family.care,observable_response,family,high,family,HOLD,research_only,comparison_safe,domain_scores;relationship_context,trait-map.enakq.family.care,ENAKQ-P7-02,가족과 함께 있을 때,"E와 A가 편하게 나타나는 가족 관계에서는 먼저 안부를 묻거나, 가족이 평소와 달라 보일 때 괜찮은지 신경 쓰거나, 함께 이야기할 자리를 만들 수 있어요. 가족 단체 대화에서 필요한 소식을 먼저 공유하거나, 말이 적어진 가족에게 따로 연락해 볼 수도 있어요. 다만 이런 행동은 ENAKQ의 필수 행동이 아니라 관계가 충분히 편안하고 표현할 여지가 있을 때 나타날 수 있는 후보예요. 가족의 상태가 신경 쓰이는 것과 실제로 연락하는 것은 달라요. 걱정하면서도 말을 꺼내면 부담을 줄까 봐 기다릴 수 있고, 바쁜 상황에서는 필요한 일부터 처리할 수 있어요. 개인 과정 자료가 있다면 처음에는 마음이 신경 쓰였는지, 실제로는 상태를 확인했는지 문제를 정리했는지 나눠 설명할 수 있어요. 자료가 없다면 A라서 가족을 먼저 챙긴다고 단정하지 않아요. 연락 횟수도 관심의 크기로 바꾸지 않아요. 자주 연락해도 습관이나 생활상 필요한 확인일 수 있고, 연락이 적어도 서로 편한 방식으로 관계를 이어갈 수 있어요. 가족 리포트에서는 적정 연락 횟수를 제시하는 대신 서로 편한 연락 간격, 급하지 않은 일과 바로 알려야 할 일, 답이 늦어도 괜찮은 시간을 가족끼리 확인할 질문으로 제공하는 편이 좋아요.",A 단일 정의+반응성 연구 간접,ENAKQ Part 3 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W1,35,ENAKQ.family.conflict,observable_response,family,high,family,HOLD,research_only,comparison_safe,domain_scores;relationship_context,trait-map.enakq.family.conflict,ENAKQ-P7-05,가족과 함께 있을 때,"가족과 의견이 부딪히면 A 때문에 상대 마음이 먼저 신경 쓰일 수도 있고, 오래 반복된 문제에서는 원인과 해결할 부분이 먼저 보일 수도 있어요. 실제 대화에서는 분위기를 누그러뜨린 뒤 문제를 말할 수도 있고, 필요한 결정을 먼저 정한 뒤 마음을 나눌 수도 있어요. 대표 ENAKQ만으로 갈등 순서를 정하지 않고, G/A 과정 자료가 있을 때에만 반복된 흐름을 설명해요. 상대 마음을 살핀다는 이유로 갈등을 피하거나 양보한다고 추정하지 않아요. 자신의 필요를 말하지 않는 것, 상대 선택을 존중하는 것, 갈등을 미루는 것은 서로 다른 행동이에요. 가족의 요구가 부담스럽거나 안전하지 않다면 관계를 유지하기 위해 계속 대화해야 한다고 안내해서도 안 돼요. 필요한 거리와 외부 도움을 선택할 권리가 성향 설명보다 앞서요. 갈등 뒤의 회복도 정해진 모양이 없어요. 바로 이야기해야 편한 가족이 있고, 각자 시간을 가진 뒤 말해야 정리되는 가족이 있어요. ENAKQ에게는 무엇이 문제였는지, 누가 어떤 마음이었는지, 다음에는 무엇을 다르게 할지가 모두 중요하게 느껴질 수 있지만 어느 순서가 편한지는 직접 확인해야 해요.",과정 계약+제품 안전,ENAKQ Part 3 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W1,36,ENAKQ.family.contact,observable_response,family,high,family,HOLD,research_only,comparison_safe,domain_scores;relationship_context,trait-map.enakq.family.contact,ENAKQ-P7-02,가족과 함께 있을 때,"E와 A가 편하게 나타나는 가족 관계에서는 먼저 안부를 묻거나, 가족이 평소와 달라 보일 때 괜찮은지 신경 쓰거나, 함께 이야기할 자리를 만들 수 있어요. 가족 단체 대화에서 필요한 소식을 먼저 공유하거나, 말이 적어진 가족에게 따로 연락해 볼 수도 있어요. 다만 이런 행동은 ENAKQ의 필수 행동이 아니라 관계가 충분히 편안하고 표현할 여지가 있을 때 나타날 수 있는 후보예요. 가족의 상태가 신경 쓰이는 것과 실제로 연락하는 것은 달라요. 걱정하면서도 말을 꺼내면 부담을 줄까 봐 기다릴 수 있고, 바쁜 상황에서는 필요한 일부터 처리할 수 있어요. 개인 과정 자료가 있다면 처음에는 마음이 신경 쓰였는지, 실제로는 상태를 확인했는지 문제를 정리했는지 나눠 설명할 수 있어요. 자료가 없다면 A라서 가족을 먼저 챙긴다고 단정하지 않아요. 연락 횟수도 관심의 크기로 바꾸지 않아요. 자주 연락해도 습관이나 생활상 필요한 확인일 수 있고, 연락이 적어도 서로 편한 방식으로 관계를 이어갈 수 있어요. 가족 리포트에서는 적정 연락 횟수를 제시하는 대신 서로 편한 연락 간격, 급하지 않은 일과 바로 알려야 할 일, 답이 늦어도 괜찮은 시간을 가족끼리 확인할 질문으로 제공하는 편이 좋아요.",E 단일 정의+가족 가설,ENAKQ Part 3 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W1,37,ENAKQ.family.context,context_hypothesis,family,high,family,COGNITIVE_REVIEW_REQUIRED,research_only,comparison_safe,domain_scores;relationship_context,trait-map.enakq.family.context,ENAKQ-P7-01,가족과 함께 있을 때,"가족 안에서 보이는 모습은 다른 관계의 모습과 크게 다를 수 있어요. 오랫동안 정해진 역할이 있고, 함께 해결해야 할 일과 서로 기대하는 책임이 있으며, 말을 많이 하지 않아도 안다고 생각하는 부분이 있기 때문이에요. 평소 사람들과 있을 때 활력이 오르는 ENAKQ도 가족 앞에서는 조용할 수 있고, 밖에서는 계획을 먼저 정리하지만 집에서는 다른 가족이 맡아 온 흐름을 따를 수 있어요. 그래서 가족 설명은 ENAKQ라면 가족에게 이렇게 한다가 아니라 이런 상황에서 어느 경향이 나타날 수 있고, 가족 안의 역할 때문에 어떻게 달라질 수 있는가를 함께 봐야 해요. 맏이, 돌봄을 맡은 사람, 경제 활동을 담당한 사람처럼 주어진 역할이 E·A·K와 비슷한 행동을 만들 수도 있어요. 그 행동이 성향인지 역할의 요구인지 알아보려면 다른 가족이나 다른 생활 상황에서도 반복되는지 살펴봐야 해요. 가족의 범위도 한 가지로 정하지 않아요. 함께 사는 부모·형제, 따로 사는 가족, 배우자와 자녀, 선택한 가족처럼 사용자가 가족이라고 여기는 관계를 기준으로 해요. 특정한 동거 방식, 결혼, 성 역할, 돌봄 의무를 정상적인 가족의 기준으로 두지 않아요.",상황 연구+가족 역할 가설,ENAKQ Part 3 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W1,38,ENAKQ.family.friction,friction,family,high,family,HOLD,research_only,comparison_safe,domain_scores;relationship_context,trait-map.enakq.family.friction,ENAKQ-P7-04,가족과 함께 있을 때,"A와 Q가 함께 나타나는 가족 상황에서는 가족의 표정이나 짧은 말이 신경 쓰이고, 좋지 않은 일이 있는지 걱정이 빠르게 커질 수 있어요. 평소보다 늦게 들어오거나 답이 없을 때 여러 가능성을 떠올리며 확인하고 싶을 수 있어요. 가족에게는 오랫동안 쌓인 경험이 있어서 작은 변화도 빠르게 알아차릴 수 있지만, 알아차림이 곧 정확한 해석은 아니에요. 괜찮은지 여러 번 묻는 행동은 본인에게 관심과 안심을 위한 확인일 수 있지만, 상대에게는 감정을 설명하라는 압박이나 사생활 간섭으로 느껴질 수 있어요. 반대로 가족이 괜찮다고 짧게 말했을 때 더 묻지 않는 행동이 무관심한 것도 아니에요. 가족마다 말을 꺼내는 시점과 원하는 거리가 다르기 때문에, 관심의 의도와 상대가 받은 경험을 나눠 봐야 해요. 확인하기 전에 지금 이야기하고 싶은지, 나중에 먼저 말해 주길 원하는지, 도움이 필요하면 어떤 방식으로 알려주면 되는지를 물을 수 있어요. 이는 ENAKQ가 따라야 할 가족 규칙이 아니라, 상대 마음을 추정한 채 계속 확인하는 일과 아무 말 없이 물러나는 일 사이에서 선택할 수 있는 방법이에요.",반응성·스트레스 연구 간접,ENAKQ Part 3 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W1,39,ENAKQ.family.role,observable_response,family,high,family,HOLD,research_only,comparison_safe,domain_scores;relationship_context,trait-map.enakq.family.role,ENAKQ-P7-03,가족과 함께 있을 때,"K가 드러나는 가족 생활에서는 약속된 일정과 생활의 흐름을 이어가거나, 함께 해야 할 준비를 정리하거나, 중단된 일을 다시 챙기는 모습이 나타날 수 있어요. 가족 행사와 병원 일정, 함께 사는 공간의 필요한 일처럼 누군가 이어가야 하는 부분을 먼저 확인할 수도 있어요. 다른 가족은 이런 행동을 안정적으로 느낄 수 있어요. 하지만 실제로 일을 맡아 해내는 양은 K만으로 설명하지 않아요. 시간, 건강, 경제적 여유, 돌봄 부담, 가족 내 권한과 기존 분담이 더 크게 작용할 수 있어요. K를 책임감이나 헌신으로 칭찬하면 사용자가 이미 감당하는 부담을 성향의 장점으로 포장할 수 있어요. 반대로 계획이 흐트러졌다고 무책임하다고 평가해서도 안 돼요. 가족 일을 꾸준히 이어가는 사람은 내가 하는 편이 빠르다고 생각해 혼자 맡는 일이 늘어날 수 있어요. 이 모습이 ENAKQ 모두에게 나타난다는 뜻은 아니지만, 실제로 반복된다면 역할을 나눌 필요가 있는지 확인할 수 있어요. 누가 해야 하는가뿐 아니라 얼마나 자주 해야 하는가, 지금 맡을 여유가 있는가, 도움을 요청하면 누가 이어받을 수 있는가를 구체적으로 말하면 성향에 기대어 역할이 고정되는 일을 줄일 수 있어요.",K 단일 정의+가족 가설,ENAKQ Part 3 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W1,40,ENAKQ.family.support_prompt,conversation_prompt,family,high,family,COGNITIVE_REVIEW_REQUIRED,research_only,comparison_safe,domain_scores;relationship_context,trait-map.enakq.family.support_prompt,ENAKQ-P7-06,가족과 함께 있을 때,"가족이 힘들어할 때에는 위로와 해결 중 하나를 성향에 맞춰 자동 추천하지 않아요. 같은 사람도 몸이 아픈 날에는 실제 도움이 필요하고, 속상한 일을 겪은 날에는 판단 없이 들어주기를 원할 수 있어요. 지금은 들어주는 게 편한지, 함께 방법을 찾을지, 내가 대신할 수 있는 일이 있는지를 물으면 필요한 지원을 확인하기 쉬워요. ENAKQ 본인이 힘들 때도 가족이 마음을 알아서 맞혀 주기를 기대하기보다 필요한 반응을 말할 수 있어요. 지금은 결론보다 이야기를 들어줬으면 해, 오늘은 해야 할 일을 같이 정리해 줬으면 해, 잠깐 혼자 있고 나서 말할게처럼 구체적으로 알려주면 가족이 성향 코드를 추측해 행동할 필요가 줄어요. 가족 리포트의 목적은 누가 더 많이 챙기는지 평가하는 것이 아니에요. 서로 관심을 표현하는 방식, 일을 나누는 방식, 확인이 편한 범위, 갈등 뒤 필요한 시간을 알아보는 데 있어요. ENAKQ의 경향은 대화를 시작할 소재를 제공하고, 실제 가족 규칙은 각자의 말과 동의를 통해 정해요.",SUPPORT-MATCHING 간접; Part 3 근거,ENAKQ Part 3 claim mapping; ENAKQ Part 4 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
