protocol_version,packet_version,reviewer_id,reviewer_role,wave_id,sequence_in_wave,claim_id,claim_kind,canonical_section,priority,contexts,evidence_status,publication_state,privacy_scope,required_signals,content_key,source_block_ref,source_section_title,source_excerpt,external_evidence,internal_evidence,review_reason,decision,construct_fit_rating_1_4,evidence_fit_rating_1_4,inference_scope_rating_1_4,language_safety_rating_1_4,risk_flags,required_revision,rationale,reviewer_confidence,conflict_of_interest
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W2,28,ENAKQ.partner.comparison,boundary,partner,high,partner,NUANG_MAPPED_PROVISIONAL,research_only,comparison_safe,domain_scores;relationship_context,trait-map.enakq.partner.comparison,ENAKQ-P9-09,연인과 마음을 나눌 때,"연인과 같은 코드가 많아도 관계가 잘될 확률로 바꿀 수 없어요. 같은 E여도 한 사람은 자주 대화할 때 에너지가 오르고 다른 사람은 함께 활동할 때 더 편할 수 있어요. 같은 A여도 실제 반응은 A→A와 A→G로 갈릴 수 있고, 같은 K여도 시작·지속과 질서·구조의 점수가 다를 수 있어요. 코드가 다른 자리도 관계의 약점이 아니에요. 한 사람은 가능성을 충분히 펼치고 싶고 다른 사람은 확인된 조건부터 보고 싶을 수 있어요. 차이가 있으면 누가 옳은지 정하기보다 어떤 결정에서 탐색이 필요하고 언제 사실을 확인할지 역할을 나눌 수 있어요. 비슷한 자리는 자연스럽게 이해되는 부분일 수 있지만, 대화를 생략해도 된다는 뜻은 아니에요. 나와 비교하기에서는 공통점, 차이가 크게 나타난 자리, 서로 오해할 수 있는 장면, 직접 물어볼 질문을 보여줘요. 잘 맞는 유형, 힘든 유형, 궁합 90점 대신 두 사람에게 편할 수 있는 방식과 미리 확인하면 좋은 기대를 제공해요. 관계의 결과를 판정하기보다 다음 대화를 더 구체적으로 만드는 것이 비교 리포트의 역할이에요.",내부 비교 계약+유사성 연구,ENAKQ Part 3 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W2,29,ENAKQ.partner.conflict,observable_response,partner,high,partner,HOLD,research_only,comparison_safe,domain_scores;relationship_context,trait-map.enakq.partner.conflict,ENAKQ-P9-06,연인과 마음을 나눌 때,"갈등이 시작되면 마음속 걱정과 감정은 빠르게 커질 수 있지만, 실제 표현은 대표 Q로 알 수 없어요. 바로 대화를 이어갈 수도 있고, 해야 할 말을 정리한 뒤 돌아올 수도 있고, 평소 하던 일을 하며 마음을 가라앉힐 수도 있어요. 침묵, 말의 양, 표정만으로 마음의 크기나 관계 의도를 판단하지 않아요. A가 선명하면 상대가 상처받았는지 신경 쓰일 수 있지만, 그것이 자신의 불편함을 말하지 못한다는 뜻은 아니에요. 상대 마음을 살피는 것과 자신의 경계를 말하는 것은 함께 가능해요. 네 마음을 이해하고 싶어와 나는 이 행동이 불편했어를 한 대화 안에서 모두 말할 수 있어요. 갈등 중에는 해결할 문제와 관계에서 받은 마음을 분리하면 도움이 될 수 있어요. 누구의 잘못인지 코드를 근거로 판단하지 않고, 실제로 일어난 행동, 각자가 느낀 영향, 다음에 필요한 행동을 확인해요. 모욕, 위협, 통제, 폭력이 있는 상황에는 일반적인 대화 조율을 권하지 않고 안전과 전문 지원을 먼저 안내해야 해요.",과정 계약+안전 원칙,ENAKQ Part 3 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W2,30,ENAKQ.partner.contact,observable_response,partner,high,partner,HOLD,research_only,comparison_safe,domain_scores;relationship_context,trait-map.enakq.partner.contact,ENAKQ-P9-02,연인과 마음을 나눌 때,"E가 편하게 나타나면 먼저 연락하거나, 함께하고 싶은 일을 제안하거나, 대화로 애정을 표현하는 모습이 나타날 수 있어요. A가 함께 드러나면 상대 반응을 살피며 필요한 말을 고르려 할 수 있어요. 이런 시작이 상대에게는 관심과 연결감으로 느껴질 수 있지만, 모든 ENAKQ가 같은 방식으로 애정을 표현하지는 않아요. 연락을 자주 시작한다고 애정이 더 크다는 뜻이 아니고, 혼자 쉬는 시간이 필요하다고 마음이 멀어진 것도 아니에요. 업무 시간, 수면, 알림 습관, 대화 선호가 연락 행동에 영향을 줘요. 연락 횟수를 맞추기보다 바쁜 날에도 꼭 알려주고 싶은 것, 답이 늦어도 편한 시간, 혼자 쉬고 싶을 때 알리는 방법을 합의할 수 있어요. 애정 표현도 말, 함께 보내는 시간, 실제 도움, 신체적 표현 등 여러 방식으로 나타날 수 있지만 뉴앙 다섯 글자가 표현 방식을 정하지 않아요. ENAKQ라는 이유로 말을 많이 해야 한다고 요구하거나, A라는 이유로 상대가 원하는 것을 알아서 알아차릴 것이라 기대하지 않아요. 좋아하는 표현과 불편한 표현은 두 사람이 직접 말해야 해요.",E 단일 정의+관계 가설,ENAKQ Part 3 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W2,31,ENAKQ.partner.context,context_hypothesis,partner,high,partner,COGNITIVE_REVIEW_REQUIRED,research_only,comparison_safe,domain_scores;relationship_context,trait-map.enakq.partner.context,ENAKQ-P9-01,연인과 마음을 나눌 때,"연인 관계에서는 연락, 애정 표현, 함께 쓰는 시간과 계획에 대한 기대가 가까이 맞닿아 있어요. 작은 행동도 관계의 의미로 받아들이기 쉬워서 ENAKQ의 E·A·K·Q가 평소보다 선명하게 느껴질 수 있어요. 하지만 대표 코드는 사랑의 크기, 관계에 대한 헌신, 애착 유형, 질투, 신뢰를 측정하지 않아요. 연인의 범위와 관계 방식도 하나로 정하지 않아요. 함께 사는지, 얼마나 자주 만나는지, 관계를 공개하는지, 결혼을 계획하는지와 상관없이 두 사람이 연인 관계로 합의한 방식을 존중해요. 성별 역할, 연락 빈도, 기념일, 경제적 결합을 좋은 연애의 기준으로 제시하지 않아요. 연인 설명은 ENAKQ 한 사람만 분석해서 끝내지 않아요. 본인의 경향은 본인의 경험과 관련되고, 상대의 경향은 상대의 경험과 관련되며, 두 사람이 주고받는 반응은 별도의 관계 정보예요. 한 사람의 코드만으로 상대가 느낄 만족이나 관계의 미래를 예측하지 않아요.",dyadic 연구+제품 안전,ENAKQ Part 3 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W2,32,ENAKQ.partner.expression,observable_response,partner,high,partner,HOLD,research_only,comparison_safe,domain_scores;relationship_context,trait-map.enakq.partner.expression,ENAKQ-P9-02,연인과 마음을 나눌 때,"E가 편하게 나타나면 먼저 연락하거나, 함께하고 싶은 일을 제안하거나, 대화로 애정을 표현하는 모습이 나타날 수 있어요. A가 함께 드러나면 상대 반응을 살피며 필요한 말을 고르려 할 수 있어요. 이런 시작이 상대에게는 관심과 연결감으로 느껴질 수 있지만, 모든 ENAKQ가 같은 방식으로 애정을 표현하지는 않아요. 연락을 자주 시작한다고 애정이 더 크다는 뜻이 아니고, 혼자 쉬는 시간이 필요하다고 마음이 멀어진 것도 아니에요. 업무 시간, 수면, 알림 습관, 대화 선호가 연락 행동에 영향을 줘요. 연락 횟수를 맞추기보다 바쁜 날에도 꼭 알려주고 싶은 것, 답이 늦어도 편한 시간, 혼자 쉬고 싶을 때 알리는 방법을 합의할 수 있어요. 애정 표현도 말, 함께 보내는 시간, 실제 도움, 신체적 표현 등 여러 방식으로 나타날 수 있지만 뉴앙 다섯 글자가 표현 방식을 정하지 않아요. ENAKQ라는 이유로 말을 많이 해야 한다고 요구하거나, A라는 이유로 상대가 원하는 것을 알아서 알아차릴 것이라 기대하지 않아요. 좋아하는 표현과 불편한 표현은 두 사람이 직접 말해야 해요.",E/A 단일 정의,ENAKQ Part 3 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W2,33,ENAKQ.partner.plan,observable_response,partner,high,partner,HOLD,research_only,comparison_safe,domain_scores;relationship_context,trait-map.enakq.partner.plan,ENAKQ-P9-04,연인과 마음을 나눌 때,"N과 K가 함께 나타나면 두 사람이 앞으로 해보고 싶은 일과 생활의 선택지를 펼쳐 보고, 정한 약속을 이어가려는 모습이 보일 수 있어요. 여행이나 주말 계획처럼 가까운 일정부터 함께 사는 방식이나 장기 계획까지 여러 가능성을 이야기할 수 있어요. 상대는 함께 미래를 구체화하는 느낌을 받을 수 있어요. 그러나 계획을 자주 말하는 것이 관계에 대한 약속이나 실행 능력을 뜻하지 않아요. 아이디어를 나누는 대화와 실제 합의는 구분해야 해요. ENAKQ에게는 흥미로운 가능성 이야기였는데 상대는 이미 결정된 계획으로 받아들일 수 있어요. 지금은 상상해 보는 단계인지, 실제로 결정할 내용인지, 언제 다시 확인할지를 말하면 기대가 어긋나는 일을 줄일 수 있어요. K가 계획을 이어가려는 모습은 안정적으로 느껴질 수 있지만, 상대에게는 정해진 흐름을 따라야 하는 압박으로 느껴질 수도 있어요. 계획 변경이 필요할 때 이유를 따지기 전에 서로 포기하기 어려운 조건이 무엇인지 확인할 수 있어요. 한 사람만 계속 맞추는 구조가 되지 않도록 선택권과 분담을 함께 살펴봐야 해요.",N/K 단일 정의,ENAKQ Part 3 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W2,34,ENAKQ.partner.repair,observable_response,partner,high,partner,HOLD,research_only,comparison_safe,domain_scores;relationship_context,trait-map.enakq.partner.repair,ENAKQ-P9-07,연인과 마음을 나눌 때,"갈등 뒤 회복은 사과를 빨리 하는지보다 두 사람이 무엇을 회복이라고 느끼는지가 중요해요. 충분히 이야기해야 다시 편해지는 사람이 있고, 사과와 다음 행동이 분명하면 길게 말하지 않아도 되는 사람이 있어요. 잠시 떨어져 있을 시간이 필요하다면 언제 다시 이야기할지 함께 정할 수 있어요. ENAKQ는 대화를 이어가고 계획을 다시 정리하려 할 수 있지만, 마음속 부담이 남아 있을 수 있어요. 겉으로 일상을 이어간다고 문제가 모두 끝났다고 보지 않아요. 반대로 감정이 남아 있다고 관계가 회복되지 않은 것도 아니에요. 행동 변화, 마음의 안정, 다시 연결되는 느낌은 서로 다른 속도로 돌아올 수 있어요. 본인에게 편한 회복 방식을 직접 알기 전에는 사람과 이야기하면 풀린다, 다음 계획을 세우면 안정된다고 안내하지 않아요. 상대에게 원하는 지원, 혼자 필요한 시간, 다시 확인하고 싶은 내용을 개인 자료로 남길 수 있어요. 그 자료는 상황이 바뀌면 수정할 수 있어야 해요.",회복·반응성 간접,ENAKQ Part 3 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W2,35,ENAKQ.partner.self_check,growth_practice,partner,high,partner,COGNITIVE_REVIEW_REQUIRED,research_only,comparison_safe,domain_scores;relationship_context,trait-map.enakq.partner.self_check,ENAKQ-P9-10,연인과 마음을 나눌 때,"연인 관계에서 ENAKQ를 돌아볼 때에는 네 가지를 확인해 볼 수 있어요. 내가 먼저 연결하려는 행동이 상대에게도 편한지, 상대 마음에 대한 추측을 직접 확인했는지, 함께 정한 계획에 두 사람의 선택이 모두 들어갔는지, 걱정이 커진 뒤 실제로 어떤 반응과 지원이 도움이 되었는지 살펴볼 수 있어요. 이 질문에 좋은 답을 내야 건강한 연애를 하는 것은 아니에요. 어떤 날은 먼저 확인하지 못할 수 있고, 계획이 어긋날 수 있고, 감정이 커져 대화를 멈출 수도 있어요. 중요한 것은 코드를 근거로 행동을 정당화하거나 상대를 평가하지 않고, 실제 경험을 바탕으로 다음 선택을 다시 합의할 수 있는지예요. 성향지도는 관계를 계속할지 끝낼지 결정해 주지 않아요. 신뢰, 존중, 안전, 책임 있는 행동은 코드와 별도로 판단해야 해요. 뉴앙은 사용자가 좋아하는 사람을 더 잘 이해하고 싶은 마음을 존중하되, 그 사람의 속마음을 몰래 알아내는 도구가 아니라 서로 공개한 정보와 직접 나눈 대화를 더 잘 이해하도록 돕는 서비스여야 해요.",제품 자기관찰 가설,ENAKQ Part 3 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W2,36,ENAKQ.partner.support,support_preference,partner,high,partner,COGNITIVE_REVIEW_REQUIRED,research_only,comparison_safe,domain_scores;relationship_context,trait-map.enakq.partner.support,ENAKQ-P9-03,연인과 마음을 나눌 때,"연인이 힘든 일을 말할 때 상대의 마음이 먼저 신경 쓰여도 실제 반응은 달라질 수 있어요. 개인 과정 정보가 있다면 A→A와 A→G를 설명할 수 있지만, 상대에게 공개되지 않은 과정 자료를 비교 리포트가 추정해서는 안 돼요. 두 사람 모두 공개에 동의한 범위 안에서만 대화 차이를 다뤄요. 한 사람은 위로를 원하고 다른 사람은 해결을 돕고 싶어 할 수 있어요. 문제는 성향이 다르다는 사실보다 지금 필요한 지원을 확인하지 않은 채 서로 좋은 반응이라고 생각한 방식을 주는 데서 생길 수 있어요. 지금은 내 편이 되어 들어주길 원하는지, 함께 선택지를 정리하길 원하는지, 실제로 도와줄 일이 있는지를 물어볼 수 있어요. 상대가 원하는 지원을 묻는다고 언제나 관계가 좋아진다고 보장하지 않아요. 질문할 여유가 없는 긴급한 상황도 있고, 상대가 아직 무엇이 필요한지 모를 수도 있어요. 한 번의 답을 고정 선호로 저장하지 않고 상황이 달라지면 다시 확인할 수 있어야 해요.","SUPPORT-MATCHING, RESPONSIVENESS",ENAKQ Part 3 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W2,37,ENAKQ.process.boundary,boundary,inner_thought_and_response,high,general,NUANG_MAPPED_PROVISIONAL,research_only,public_safe,domain_scores,trait-map.enakq.process.boundary,ENAKQ-P5-03,처음 드는 생각과 실제 나타나는 반응,"대표 코드가 A인 사람도 일부 상황에서는 원인과 해결이 먼저 보일 수 있어요. 정밀검사에서 처음 드는 생각이 G 방향으로 반복된 장면에는 G→A와 G→G 같은 세부 흐름이 나타날 수 있어요. 다만 이런 응답이 충분히 반복된다면 대표 A 자체가 경계에 가까운지, 문항과 상황에 따라 방향이 갈리는지 먼저 점검해야 해요. 화살표를 흥미롭게 보여주기 위해 대표 코드와 맞지 않는 자료를 숨겨서는 안 돼요. G→A는 원인과 해결할 부분이 먼저 보이지만 실제로는 상대의 마음부터 확인하는 흐름이에요. 사용자가 이전에 설명한 해결이 더 궁금하지만 상대가 상할 수 있어 마음을 먼저 살피는 행동도 이 후보에 가까워요. 하지만 상대가 상할 수 있어서라는 이유는 별도 질문에서 사용자가 직접 골랐을 때만 함께 보여줘요. 두 응답만 보고 배려, 인내, 사회적 기술을 추정하지 않아요. G→G는 사건의 원인과 해결할 부분이 먼저 보이고, 실제 대화에서도 필요한 정보나 해결 방법을 먼저 꺼내는 흐름이에요. 무심하거나 차갑다는 뜻이 아니고, 문제를 실제로 잘 해결한다는 뜻도 아니에요. 무엇이 먼저 궁금했고 무엇을 먼저 말했는지에 대한 설명이에요. 상대가 원하는 반응과 맞을 수도 있고 다를 수도 있으므로 관계 리포트에서는 좋고 나쁨보다 대화 기대의 차이로 다뤄야 해요.","PROCESS-BANK, ITEM-SPEC",ENAKQ Part 2 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W2,38,ENAKQ.process.comparison_boundary,boundary,inner_thought_and_response,high,general,NUANG_MAPPED_PROVISIONAL,research_only,public_safe,domain_scores,trait-map.enakq.process.comparison_boundary,ENAKQ-P5-06,처음 드는 생각과 실제 나타나는 반응,"개인 리포트에서는 과정 정보를 대표 코드보다 아래에 배치해요. 먼저 ENAKQ · 관계를 여는 지휘자를 보여주고, 사용자가 더 자세히 볼 때 관계에서 처음 드는 생각과 실제 반응을 열어보는 구조예요. 대표 A의 비율과 과정 자료의 비율을 한 그래프에 섞지 않아요. 서로 다른 질문에 답하는 값이기 때문에, 각각 무엇을 측정했는지와 유효한 응답 장면 수를 따로 알려줘요. 예를 들어 A→G가 확인된 사용자에게는 마음이 먼저 신경 쓰이지만, 실제로는 해결할 부분을 먼저 확인하는 장면이 4개 중 3개에서 반복됐어요처럼 근거가 된 범위를 함께 보여줄 수 있어요. 단, 문항 수가 적은 초기 단계에서 75%를 정밀한 성격 확률처럼 표시하지 않아요. 이번 검사에서 확인된 장면이라는 범위를 분명하게 밝히고, 이후 검사에서 새로운 자료가 쌓이면 버전과 날짜를 남겨 갱신해요. 나와 다른 사람을 비교할 때에도 과정 코드를 궁합으로 바꾸지 않아요. 한 사람은 A→A이고 다른 사람은 A→G라면, 둘 다 상대 마음이 먼저 신경 쓰이지만 실제 대화에서 꺼내는 내용은 달라질 수 있어요라고 설명할 수 있어요. 여기에서 누가 더 따뜻하거나 현실적인지 평가하지 않아요. 고민을 나눌 때 먼저 듣기를 원하는지, 해결을 함께 찾기를 원하는지 직접 묻도록 대화 질문을 제공하는 편이 더 유용해요. 과정 결과가 본인의 기억과 다르면 결과에 맞추도록 요구하지 않아요. 어떤 장면을 떠올렸는지, 실제 반응을 사회적으로 바람직한 답으로 골랐는지, 최근 역할이 평소 행동을 바꾸었는지 확인할 수 있어요. 사용자가 이 설명은 나와 달라요를 선택하면 해당 문장을 숨기는 데 그치지 않고, 다음 문항 수정과 개인화 검토에 사용할 수 있는 비채점 피드백으로 보관해야 해요.","비교 계약, PROCESS-MODEL; 내부 공개 정책",ENAKQ Part 2 claim mapping; ENAKQ Part 3 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W2,39,ENAKQ.process.non_inference,boundary,inner_thought_and_response,high,general,EXTERNAL_SUPPORTED_BOUNDARY,review_candidate,public_safe,domain_scores,trait-map.enakq.process.non_inference,ENAKQ-P5-05,처음 드는 생각과 실제 나타나는 반응,"현재 과정 코드는 G/A 자리에서만 후보로 운영해요. E이므로 먼저 말한 뒤 생각한다거나, N이므로 가능성을 떠올린 뒤 행동한다거나, K가 걱정을 눌러 계획대로 움직인다고 연결하지 않아요. Q가 마음속에서 빠르게 활성화되어도 겉으로 어떻게 반응하는지는 알 수 없어요. 각 자리의 대표 점수는 행동 순서를 측정한 자료가 아니기 때문이에요. 나중에 다른 자리에 과정 정보를 추가하려면 해당 층위를 직접 묻는 문항과 독립된 검증이 필요해요. 예를 들어 Q의 마음속 걱정과 실제 표현을 나누고 싶다면 같은 상황에서 활성화와 표현을 각각 측정하고, 두 점수가 실제로 구분되는지 확인해야 해요. ENAKQ 설명을 풍부하게 만들기 위해 측정하지 않은 심리 과정을 만들어내지 않아요.","Gross, WTT, 측정 범위; WTT·Gross+측정 범위; WTT+Gross+측정 계약; WTT+Gross+내부 계약",ENAKQ Part 2 claim mapping; ENAKQ Part 3 claim mapping; ENAKQ Part 4 claim mapping; ENAKQ Part 5 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W2,40,ENAKQ.process.release_threshold,boundary,inner_thought_and_response,high,general,HOLD,research_only,comparison_safe,domain_scores,trait-map.enakq.process.release_threshold,ENAKQ-P5-04,처음 드는 생각과 실제 나타나는 반응,"과정 정보는 한 문항만으로 보여주지 않아요. 같은 강도의 여러 상황에서 처음 드는 생각과 실제 나타나는 반응을 따로 물어야 하고, 최소 세 쌍의 유효한 응답과 둘 이상의 반복된 차이가 있어야 상세 패턴 후보를 만들어요. 같은 질문을 연달아 보여주면 사용자가 앞의 답을 맞추려 할 수 있으므로 두 층위 문항은 충분히 떨어뜨려 제시해요. 응답이 상황마다 크게 달라지거나 한 층위의 신뢰도가 낮으면 화살표를 발급하지 않아요. 이때 결과를 찾지 못했다고 말하기보다 지금은 한 가지 흐름보다 상황에 따라 다른 반응이 더 잘 보였어요라고 설명해요. 대표 5글자 결과는 유지하고, 과정 정보만 더 많은 자료가 필요하다고 알려요. 과정 코드를 보여줄 때에는 A→G만 던져 두지 않아요. 처음에는 상대의 마음이 신경 쓰이는 A에 가까웠고, 실제로는 원인과 해결을 먼저 확인하는 G 반응이 더 자주 나타났어요처럼 두 글자의 뜻을 바로 풀어 써요. 사용자가 공유할 때에는 짧은 코드를 사용할 수 있지만, 처음 보는 사람도 오해하지 않도록 설명을 함께 제공해요.",PROCESS-MODEL,ENAKQ Part 2 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
